ObjectId,Country,Unit,Measure,Amount,Year
28985,World,Millimeters,Bering Sea,64.1,2016
28986,World,Millimeters,Gulf Mexico,82.76,2016
28987,World,Millimeters,Indian Ocean,42.57,2016
28988,World,Millimeters,Indonesian,9.38,2016
28989,World,Millimeters,Mediterranean,33.73,2016
28990,World,Millimeters,Nino,33.06,2016
28991,World,Millimeters,North Pacific,59.23,2016
28992,World,Millimeters,Pacific Ocean,54.68,2016
28993,World,Millimeters,Persian Gulf,128.87,2016
28994,World,Millimeters,Sea Japan,44.1,2016
28995,World,Millimeters,Sea Okhotsk,48.23,2016
28996,World,Millimeters,South China,-19.6,2016
28997,World,Millimeters,Southern Ocean,43.69,2016
28998,World,Millimeters,Tropics,51.6,2016
28999,World,Millimeters,World,48.98,2016
29000,World,Millimeters,Adriatic Sea,31.13,2016
29001,World,Millimeters,Caribbean Sea,83.64,2016
29002,World,Millimeters,North Atlantic,47.11,2016
29003,World,Millimeters,Yellow Sea,49.96,2016
29004,World,Millimeters,Adriatic Sea,32.67,2016
29005,World,Millimeters,Caribbean Sea,84.03,2016
29006,World,Millimeters,North Atlantic,44,2016
29007,World,Millimeters,North Sea,54.7,2016
29008,World,Millimeters,Yellow Sea,45.88,2016
29009,World,Millimeters,Baltic Sea,225.15,2016
29010,World,Millimeters,Andaman Sea,161.85,2016
29011,World,Millimeters,Arabian Sea,64.18,2016
29012,World,Millimeters,Atlantic Ocean,56.42,2016
29013,World,Millimeters,Bay Bengal,127.57,2016
29014,World,Millimeters,Bering Sea,59.22,2016
29015,World,Millimeters,Gulf Mexico,129.96,2016
29016,World,Millimeters,Indian Ocean,44.92,2016
29017,World,Millimeters,Indonesian,-10.22,2016
29018,World,Millimeters,Mediterranean,28.83,2016
29019,World,Millimeters,Nino,36.87,2016
29020,World,Millimeters,North Atlantic,71.41,2016
29021,World,Millimeters,North Pacific,64.41,2016
29022,World,Millimeters,North Sea,70.69,2016
29023,World,Millimeters,Pacific Ocean,47.36,2016
29024,World,Millimeters,Persian Gulf,140.13,2016
29025,World,Millimeters,Sea Japan,44,2016
29026,World,Millimeters,Sea Okhotsk,56.02,2016
29027,World,Millimeters,South China,-4.41,2016
29028,World,Millimeters,Southern Ocean,39.56,2016
29029,World,Millimeters,Tropics,51.95,2016
29030,World,Millimeters,World,50.04,2016
29031,World,Millimeters,Yellow Sea,63.16,2016
29032,World,Millimeters,Andaman Sea,144.78,2016
29033,World,Millimeters,Arabian Sea,67.97,2016
29034,World,Millimeters,Atlantic Ocean,54.28,2016
29035,World,Millimeters,Baltic Sea,203.17,2016
29036,World,Millimeters,Bay Bengal,133.48,2016
29037,World,Millimeters,Bering Sea,52.8,2016
29038,World,Millimeters,Gulf Mexico,117.86,2016
29039,World,Millimeters,Indian Ocean,45.57,2016
29040,World,Millimeters,Indonesian,-2.12,2016
29041,World,Millimeters,Mediterranean,29.03,2016
29042,World,Millimeters,Nino,37.46,2016
29043,World,Millimeters,North Atlantic,65.8,2016
29044,World,Millimeters,North Pacific,62.83,2016
29045,World,Millimeters,North Sea,68.1,2016
29046,World,Millimeters,Pacific Ocean,47.78,2016
29047,World,Millimeters,Sea Japan,50,2016
29048,World,Millimeters,Sea Okhotsk,54.73,2016
29049,World,Millimeters,South China,-21.6,2016
29050,World,Millimeters,Southern Ocean,38.69,2016
29051,World,Millimeters,Tropics,52.1,2016
29052,World,Millimeters,World,49.58,2016
29053,World,Millimeters,Yellow Sea,61.88,2016
29054,World,Millimeters,Adriatic Sea,6.13,2016
29055,World,Millimeters,Caribbean Sea,97.94,2016
29056,World,Millimeters,Adriatic Sea,8.37,2016
29057,World,Millimeters,Caribbean Sea,94.23,2016
29058,World,Millimeters,Persian Gulf,136.27,2016
29059,World,Millimeters,Baltic Sea,114.15,2016
29060,World,Millimeters,Sea Okhotsk,57.72,2016
29061,World,Millimeters,Sea Okhotsk,51.83,2016
29062,World,Millimeters,Andaman Sea,191.85,2016
29063,World,Millimeters,Arabian Sea,54.28,2016
29064,World,Millimeters,Atlantic Ocean,61.52,2016
29065,World,Millimeters,Bay Bengal,116.27,2016
29066,World,Millimeters,Bering Sea,60.12,2016
29067,World,Millimeters,Caribbean Sea,100.54,2016
29068,World,Millimeters,Gulf Mexico,128.26,2016
29069,World,Millimeters,Indian Ocean,24.02,2016
29070,World,Millimeters,Indonesian,-25.72,2016
29071,World,Millimeters,Mediterranean,78.53,2016
29072,World,Millimeters,Nino,32.57,2016
29073,World,Millimeters,North Atlantic,72.21,2016
29074,World,Millimeters,North Pacific,78.21,2016
29075,World,Millimeters,North Sea,45.69,2016
29076,World,Millimeters,Pacific Ocean,48.86,2016
29077,World,Millimeters,Persian Gulf,107.43,2016
29078,World,Millimeters,Sea Japan,77.5,2016
29079,World,Millimeters,South China,20.29,2016
29080,World,Millimeters,Southern Ocean,33.46,2016
29081,World,Millimeters,Tropics,49.95,2016
29082,World,Millimeters,World,48.84,2016
29083,World,Millimeters,Yellow Sea,110.86,2016
29084,World,Millimeters,Andaman Sea,197.38,2016
29085,World,Millimeters,Arabian Sea,58.87,2016
29086,World,Millimeters,Atlantic Ocean,59.68,2016
29087,World,Millimeters,Baltic Sea,98.17,2016
29088,World,Millimeters,Bay Bengal,122.48,2016
29089,World,Millimeters,Bering Sea,55.7,2016
29090,World,Millimeters,Caribbean Sea,101.13,2016
29091,World,Millimeters,Gulf Mexico,117.36,2016
29092,World,Millimeters,Indian Ocean,23.07,2016
29093,World,Millimeters,Indonesian,-12.82,2016
29094,World,Millimeters,Mediterranean,74.53,2016
29095,World,Millimeters,Nino,32.76,2016
29096,World,Millimeters,North Atlantic,66.8,2016
29097,World,Millimeters,North Pacific,74.23,2016
29098,World,Millimeters,North Sea,63.6,2016
29099,World,Millimeters,Pacific Ocean,48.48,2016
29100,World,Millimeters,Persian Gulf,110.07,2016
29101,World,Millimeters,Sea Japan,81.2,2016
29102,World,Millimeters,South China,2.6,2016
29103,World,Millimeters,Southern Ocean,32.49,2016
29104,World,Millimeters,Tropics,49.8,2016
29105,World,Millimeters,World,47.98,2016
29106,World,Millimeters,Yellow Sea,108.58,2016
29107,World,Millimeters,Adriatic Sea,61.33,2016
29108,World,Millimeters,Adriatic Sea,48.47,2016
29109,World,Millimeters,Baltic Sea,177.25,2016
29110,World,Millimeters,Andaman Sea,162.65,2016
29111,World,Millimeters,Arabian Sea,46.88,2016
29112,World,Millimeters,Atlantic Ocean,57.02,2016
29113,World,Millimeters,Bay Bengal,98.97,2016
29114,World,Millimeters,Bering Sea,53.12,2016
29115,World,Millimeters,Caribbean Sea,89.44,2016
29116,World,Millimeters,Gulf Mexico,125.96,2016
29117,World,Millimeters,Indian Ocean,25.62,2016
29118,World,Millimeters,Indonesian,-23.02,2016
29119,World,Millimeters,Mediterranean,91.53,2016
29120,World,Millimeters,Nino,29.97,2016
29121,World,Millimeters,North Atlantic,80.91,2016
29122,World,Millimeters,North Pacific,93.11,2016
29123,World,Millimeters,North Sea,122.29,2016
29124,World,Millimeters,Pacific Ocean,53.16,2016
29125,World,Millimeters,Persian Gulf,77.73,2016
29126,World,Millimeters,Sea Japan,99.6,2016
29127,World,Millimeters,Sea Okhotsk,76.92,2016
29128,World,Millimeters,South China,-3.91,2016
29129,World,Millimeters,Southern Ocean,28.96,2016
29130,World,Millimeters,Tropics,50.95,2016
29131,World,Millimeters,World,49.74,2016
29132,World,Millimeters,Andaman Sea,163.48,2016
29133,World,Millimeters,Arabian Sea,50.17,2016
29134,World,Millimeters,Atlantic Ocean,54.08,2016
29135,World,Millimeters,Baltic Sea,215.47,2016
29136,World,Millimeters,Bay Bengal,102.58,2016
29137,World,Millimeters,Bering Sea,46.2,2016
29138,World,Millimeters,Caribbean Sea,86.93,2016
29139,World,Millimeters,Gulf Mexico,127.66,2016
29140,World,Millimeters,Indian Ocean,22.37,2016
29141,World,Millimeters,Indonesian,-14.42,2016
29142,World,Millimeters,Mediterranean,93.83,2016
29143,World,Millimeters,Nino,28.16,2016
29144,World,Millimeters,North Atlantic,76.9,2016
29145,World,Millimeters,North Pacific,92.53,2016
29146,World,Millimeters,North Sea,127.2,2016
29147,World,Millimeters,Pacific Ocean,53.18,2016
29148,World,Millimeters,Persian Gulf,69.27,2016
29149,World,Millimeters,Sea Japan,99.7,2016
29150,World,Millimeters,Sea Okhotsk,78.03,2016
29151,World,Millimeters,South China,-4.3,2016
29152,World,Millimeters,Southern Ocean,26.79,2016
29153,World,Millimeters,Tropics,49.9,2016
29154,World,Millimeters,World,48.78,2016
29155,World,Millimeters,Yellow Sea,131.68,2016
29156,World,Millimeters,Adriatic Sea,45.23,2016
29157,World,Millimeters,Yellow Sea,135.76,2016
29158,World,Millimeters,Adriatic Sea,34.87,2016
29159,World,Millimeters,Baltic Sea,291.35,2016
29160,World,Millimeters,North Sea,69.39,2016
29161,World,Millimeters,Sea Japan,106.8,2016
29162,World,Millimeters,Andaman Sea,132.35,2016
29163,World,Millimeters,Arabian Sea,23.28,2016
29164,World,Millimeters,Atlantic Ocean,49.42,2016
29165,World,Millimeters,Bay Bengal,69.67,2016
29166,World,Millimeters,Bering Sea,77.32,2016
29167,World,Millimeters,Caribbean Sea,103.14,2016
29168,World,Millimeters,Gulf Mexico,108.86,2016
29169,World,Millimeters,Indian Ocean,21.22,2016
29170,World,Millimeters,Indonesian,-15.72,2016
29171,World,Millimeters,Mediterranean,70.43,2016
29172,World,Millimeters,Nino,34.77,2016
29173,World,Millimeters,North Atlantic,83.11,2016
29174,World,Millimeters,North Pacific,98.71,2016
29175,World,Millimeters,Pacific Ocean,60.06,2016
29176,World,Millimeters,Persian Gulf,99.03,2016
29177,World,Millimeters,Sea Japan,111,2016
29178,World,Millimeters,Sea Okhotsk,83.52,2016
29179,World,Millimeters,South China,-12.51,2016
29180,World,Millimeters,Southern Ocean,30.86,2016
29181,World,Millimeters,Tropics,48.85,2016
29182,World,Millimeters,World,50.24,2016
29183,World,Millimeters,Yellow Sea,137.76,2016
29184,World,Millimeters,Andaman Sea,133.38,2016
29185,World,Millimeters,Arabian Sea,22.67,2016
29186,World,Millimeters,Atlantic Ocean,46.78,2016
29187,World,Millimeters,Baltic Sea,272.37,2016
29188,World,Millimeters,Bay Bengal,71.28,2016
29189,World,Millimeters,Bering Sea,76,2016
29190,World,Millimeters,Caribbean Sea,101.83,2016
29191,World,Millimeters,Gulf Mexico,100.76,2016
29192,World,Millimeters,Indian Ocean,19.27,2016
29193,World,Millimeters,Indonesian,-7.02,2016
29194,World,Millimeters,Mediterranean,68.13,2016
29195,World,Millimeters,Nino,32.56,2016
29196,World,Millimeters,North Atlantic,79.5,2016
29197,World,Millimeters,North Pacific,98.83,2016
29198,World,Millimeters,North Sea,81.2,2016
29199,World,Millimeters,Pacific Ocean,59.48,2016
29200,World,Millimeters,Persian Gulf,104.87,2016
29201,World,Millimeters,Sea Okhotsk,89.33,2016
29202,World,Millimeters,South China,-10.4,2016
29203,World,Millimeters,Southern Ocean,28.69,2016
29204,World,Millimeters,Tropics,47.5,2016
29205,World,Millimeters,World,49.08,2016
29206,World,Millimeters,Yellow Sea,122.28,2016
29207,World,Millimeters,Adriatic Sea,-2.67,2016
29208,World,Millimeters,Adriatic Sea,0.77,2016
29209,World,Millimeters,Baltic Sea,180.75,2016
29210,World,Millimeters,Sea Japan,145.5,2016
29211,World,Millimeters,Sea Okhotsk,96.82,2016
29212,World,Millimeters,Mediterranean,93.73,2016
29213,World,Millimeters,Sea Japan,150.8,2016
29214,World,Millimeters,Andaman Sea,162.35,2016
29215,World,Millimeters,Arabian Sea,16.48,2016
29216,World,Millimeters,Atlantic Ocean,55.32,2016
29217,World,Millimeters,Bay Bengal,92.27,2016
29218,World,Millimeters,Bering Sea,90.62,2016
29219,World,Millimeters,Caribbean Sea,106.54,2016
29220,World,Millimeters,Gulf Mexico,130.86,2016
29221,World,Millimeters,Indian Ocean,41.02,2016
29222,World,Millimeters,Indonesian,-2.02,2016
29223,World,Millimeters,Mediterranean,98.13,2016
29224,World,Millimeters,Nino,45.67,2016
29225,World,Millimeters,North Atlantic,94.71,2016
29226,World,Millimeters,North Pacific,104.81,2016
29227,World,Millimeters,North Sea,107.49,2016
29228,World,Millimeters,Pacific Ocean,57.06,2016
29229,World,Millimeters,Persian Gulf,78.43,2016
29230,World,Millimeters,South China,38.59,2016
29231,World,Millimeters,Southern Ocean,36.06,2016
29232,World,Millimeters,Tropics,53.65,2016
29233,World,Millimeters,World,55.34,2016
29234,World,Millimeters,Yellow Sea,150.46,2016
29235,World,Millimeters,Andaman Sea,164.18,2016
29236,World,Millimeters,Arabian Sea,18.97,2016
29237,World,Millimeters,Atlantic Ocean,54.98,2016
29238,World,Millimeters,Baltic Sea,176.87,2016
29239,World,Millimeters,Bay Bengal,99.48,2016
29240,World,Millimeters,Bering Sea,85.4,2016
29241,World,Millimeters,Caribbean Sea,100.13,2016
29242,World,Millimeters,Gulf Mexico,128.66,2016
29243,World,Millimeters,Indian Ocean,40.77,2016
29244,World,Millimeters,Indonesian,4.08,2016
29245,World,Millimeters,Nino,44.66,2016
29246,World,Millimeters,North Atlantic,91.9,2016
29247,World,Millimeters,North Pacific,103.83,2016
29248,World,Millimeters,North Sea,124.4,2016
29249,World,Millimeters,Pacific Ocean,55.68,2016
29250,World,Millimeters,Persian Gulf,89.57,2016
29251,World,Millimeters,Sea Okhotsk,95.03,2016
29252,World,Millimeters,South China,35,2016
29253,World,Millimeters,Southern Ocean,34.69,2016
29254,World,Millimeters,Tropics,53,2016
29255,World,Millimeters,World,54.68,2016
29256,World,Millimeters,Yellow Sea,147.68,2016
29257,World,Millimeters,Adriatic Sea,59.93,2016
29258,World,Millimeters,Adriatic Sea,61.67,2016
29259,World,Millimeters,Baltic Sea,188.35,2016
29260,World,Millimeters,North Sea,124.59,2016
29261,World,Millimeters,Persian Gulf,131.63,2016
29262,World,Millimeters,Sea Okhotsk,76.02,2016
29263,World,Millimeters,Mediterranean,101.33,2016
29264,World,Millimeters,Andaman Sea,188.75,2016
29265,World,Millimeters,Arabian Sea,7.68,2016
29266,World,Millimeters,Atlantic Ocean,57.12,2016
29267,World,Millimeters,Bay Bengal,112.17,2016
29268,World,Millimeters,Bering Sea,80.12,2016
29269,World,Millimeters,Caribbean Sea,85.34,2016
29270,World,Millimeters,Gulf Mexico,135.46,2016
29271,World,Millimeters,Indian Ocean,35.32,2016
29272,World,Millimeters,Indonesian,21.08,2016
29273,World,Millimeters,Mediterranean,102.13,2016
29274,World,Millimeters,Nino,51.37,2016
29275,World,Millimeters,North Atlantic,94.31,2016
29276,World,Millimeters,North Pacific,110.11,2016
29277,World,Millimeters,Pacific Ocean,62.86,2016
29278,World,Millimeters,Sea Japan,138.3,2016
29279,World,Millimeters,South China,22.69,2016
29280,World,Millimeters,Southern Ocean,40.06,2016
29281,World,Millimeters,Tropics,55.25,2016
29282,World,Millimeters,World,57.64,2016
29283,World,Millimeters,Yellow Sea,152.56,2016
29284,World,Millimeters,Andaman Sea,183.58,2016
29285,World,Millimeters,Arabian Sea,7.57,2016
29286,World,Millimeters,Atlantic Ocean,57.98,2016
29287,World,Millimeters,Baltic Sea,197.37,2016
29288,World,Millimeters,Bay Bengal,117.38,2016
29289,World,Millimeters,Bering Sea,80.9,2016
29290,World,Millimeters,Caribbean Sea,90.53,2016
29291,World,Millimeters,Gulf Mexico,150.56,2016
29292,World,Millimeters,Indian Ocean,33.37,2016
29293,World,Millimeters,Indonesian,23.58,2016
29294,World,Millimeters,Nino,51.66,2016
29295,World,Millimeters,North Atlantic,96.9,2016
29296,World,Millimeters,North Pacific,109.73,2016
29297,World,Millimeters,North Sea,142.8,2016
29298,World,Millimeters,Pacific Ocean,62.08,2016
29299,World,Millimeters,Persian Gulf,156.57,2016
29300,World,Millimeters,Sea Japan,147.7,2016
29301,World,Millimeters,Sea Okhotsk,67.33,2016
29302,World,Millimeters,South China,18.1,2016
29303,World,Millimeters,Southern Ocean,37.79,2016
29304,World,Millimeters,Tropics,55.3,2016
29305,World,Millimeters,World,57.48,2016
29306,World,Millimeters,Yellow Sea,152.08,2016
29307,World,Millimeters,Adriatic Sea,59.43,2016
29308,World,Millimeters,Adriatic Sea,69.97,2016
29309,World,Millimeters,Baltic Sea,147.05,2016
29310,World,Millimeters,Sea Okhotsk,77.42,2016
29311,World,Millimeters,South China,40.79,2016
29312,World,Millimeters,Andaman Sea,179.48,2016
29313,World,Millimeters,Gulf Mexico,147.36,2016
29314,World,Millimeters,Indonesian,36.38,2016
29315,World,Millimeters,Mediterranean,108.63,2016
29316,World,Millimeters,Sea Japan,122.1,2016
29317,World,Millimeters,Sea Okhotsk,76.63,2016
29318,World,Millimeters,South China,38.8,2016
29319,World,Millimeters,Andaman Sea,172.95,2016
29320,World,Millimeters,Arabian Sea,13.78,2016
29321,World,Millimeters,Atlantic Ocean,58.02,2016
29322,World,Millimeters,Bay Bengal,120.47,2016
29323,World,Millimeters,Bering Sea,73.42,2016
29324,World,Millimeters,Caribbean Sea,87.64,2016
29325,World,Millimeters,Gulf Mexico,146.46,2016
29326,World,Millimeters,Indian Ocean,46.42,2016
29327,World,Millimeters,Indonesian,31.08,2016
29328,World,Millimeters,Mediterranean,109.23,2016
29329,World,Millimeters,Nino,50.97,2016
29330,World,Millimeters,North Atlantic,105.81,2016
29331,World,Millimeters,North Pacific,108.11,2016
29332,World,Millimeters,North Sea,140.79,2016
29333,World,Millimeters,Pacific Ocean,57.26,2016
29334,World,Millimeters,Persian Gulf,67.53,2016
29335,World,Millimeters,Sea Japan,113.8,2016
29336,World,Millimeters,Southern Ocean,40.56,2016
29337,World,Millimeters,Tropics,54.35,2016
29338,World,Millimeters,World,57.44,2016
29339,World,Millimeters,Arabian Sea,18.17,2016
29340,World,Millimeters,Atlantic Ocean,60.08,2016
29341,World,Millimeters,Baltic Sea,122.07,2016
29342,World,Millimeters,Bay Bengal,133.88,2016
29343,World,Millimeters,Bering Sea,75.8,2016
29344,World,Millimeters,Caribbean Sea,90.33,2016
29345,World,Millimeters,Indian Ocean,47.17,2016
29346,World,Millimeters,Nino,53.86,2016
29347,World,Millimeters,North Atlantic,106.7,2016
29348,World,Millimeters,North Pacific,109.63,2016
29349,World,Millimeters,North Sea,149.5,2016
29350,World,Millimeters,Pacific Ocean,57.88,2016
29351,World,Millimeters,Persian Gulf,79.77,2016
29352,World,Millimeters,Southern Ocean,40.49,2016
29353,World,Millimeters,Tropics,55.8,2016
29354,World,Millimeters,World,58.88,2016
29355,World,Millimeters,Yellow Sea,207.38,2016
29356,World,Millimeters,Adriatic Sea,64.23,2016
29357,World,Millimeters,Yellow Sea,200.16,2016
29358,World,Millimeters,Adriatic Sea,65.07,2016
29359,World,Millimeters,Andaman Sea,168.55,2016
29360,World,Millimeters,Baltic Sea,62.25,2016
29361,World,Millimeters,North Sea,149.09,2016
29362,World,Millimeters,Persian Gulf,-38.77,2016
29363,World,Millimeters,Sea Okhotsk,82.52,2016
29364,World,Millimeters,South China,48.49,2016
29365,World,Millimeters,Andaman Sea,185.78,2016
29366,World,Millimeters,Gulf Mexico,153.96,2016
29367,World,Millimeters,Mediterranean,101.43,2016
29368,World,Millimeters,Persian Gulf,-28.03,2016
29369,World,Millimeters,Sea Japan,143.4,2016
29370,World,Millimeters,Sea Okhotsk,89.93,2016
29371,World,Millimeters,Arabian Sea,10.68,2016
29372,World,Millimeters,Atlantic Ocean,61.92,2016
29373,World,Millimeters,Bay Bengal,99.37,2016
